  260,20180926,   39,  190
  260,20180927,   67,  215
  260,20180928,   27,  163
  260,20180929,   10,  155
  260,20180930,   -1,  175
  260,20181001,   62,  133
  260,20181002,   78,  165
  260,20181003,   84,  164
  260,20181004,  116,  180
  260,20181005,   73,  212
  260,20181006,   63,  210
  260,20181007,   36,  153
  260,20181008,   29,  169
  260,20181009,   58,  191
  260,20181010,   50,  235
  260,20181011,  130,  229
  260,20181012,  147,  228
  260,20181013,  154,  263
  260,20181014,  126,  242
  260,20181015,  107,  229
  260,20181016,   88,  243
  260,20181017,   82,  202
  260,20181018,   73,  163
  260,20181019,   27,  158
  260,20181020,   15,  156
  260,20181021,   61,  165
  260,20181022,   31,  150
  260,20181023,   79,  147
  260,20181024,  122,  163
  260,20181025,  109,  136
  260,20181026,   60,  118
  260,20181027,   36,  113
  260,20181028,    7,   78
  260,20181029,   20,   61
  260,20181030,   37,   94
  260,20181031,   46,  114
  260,20181101,   85,  132
  260,20181102,   23,  118
  260,20181103,   -1,  101
  260,20181104,    6,  119
  260,20181105,   51,  112
  260,20181106,   68,  190
  260,20181107,   87,  139
  260,20181108,   40,  137
  260,20181109,   58,  112
  260,20181110,   93,  134
  260,20181111,   82,  134
  260,20181112,   85,  117
  260,20181113,   81,  132
  260,20181114,   38,  132
  260,20181115,   31,  128
  260,20181116,    6,   77
  260,20181117,   10,   91
  260,20181118,  -14,   78
  260,20181119,   28,   69
  260,20181120,   26,   44
  260,20181121,   18,   53
  260,20181122,   17,   43
  260,20181123,   -8,   69
  260,20181124,    6,   35
  260,20181125,   19,   47
  260,20181126,   35,   60
  260,20181127,   14,   52
  260,20181128,   28,   95
  260,20181129,   95,  112
  260,20181130,   63,  116
  260,20181201,   57,   96
  260,20181202,   96,  132
  260,20181203,   74,  133
  260,20181204,    2,   96
  260,20181205,   17,   84
  260,20181206,   84,  123
  260,20181207,   71,  118
  260,20181208,   67,  112
  260,20181209,   55,  100
  260,20181210,   36,   77
  260,20181211,   -9,   77
  260,20181212,  -29,   43
  260,20181213,   -8,   25
  260,20181214,   -8,   33
  260,20181215,  -11,    8
  260,20181216,  -10,   33
  260,20181217,   24,   84
  260,20181218,   44,   79
  260,20181219,   55,   98
  260,20181220,   54,   87
  260,20181221,   74,  123
  260,20181222,   89,  108
  260,20181223,   54,   89
  260,20181224,   32,   84
  260,20181225,   37,   75
  260,20181226,   15,   53
  260,20181227,  -27,   48
  260,20181228,  -31,   54
  260,20181229,   54,  109
  260,20181230,   62,   95
  260,20181231,   77,  100
  260,20190101,   55,   94
